ID,Barcode,Nombre,UsageType (Masculino/Femenino/Universal),TargetAnatomy (Prostata/Clitoris/Vaginal/Anal/Universal),StimulationType (Vibracion/Succion/Empuje/Calentamiento/Interactivo),MotorLogic (Single Channel/Dual Channel),DB_Id,RealTitle,Pics,CateId,Qrcode,SupportedFuncs,Wireless,FactoryId,IsEncrypt,IsPrecise,BroadcastPrefix,BleName
8239,8239,AAYJ081,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20260109/20260109112203894.jpg,8,https://image.zlmicro.com/images/product/20260109/202601091122081628239.png,classic|finger|game|heating|intera|music|shake|video,2.4G,402,No,0-255,77 62 4d 53 45,
8240,8240,BCTD005,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240111/20240111170140523.png,3,https://image.zlmicro.com/images/product/qrcode/8240.png,classic|explore|finger|game|intera|music|shake|video,2.4G,19,No,0-255,77 62 4d 53 45,
8241,8241,EW900,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,EW900,https://image.zlmicro.com/images/product/20230828/20230828115210211.png,3,https://image.zlmicro.com/images/product/qrcode/8241.png,classic|explore|finger|game|intera|music|shake|video,2.4G,143,No,0-255,77 62 4d 53 45,
8244,8244,ZASJ039,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240801/20240801092957141.png,10,https://image.zlmicro.com/images/product/qrcode/8244.png,classic|explore|finger|game|intera|music|shake|video,2.4G,20,No,0-255,77 62 4d 53 45,
8245,8245,YJ-012,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,YJ-012,https://image.zlmicro.com/images/product/20230609/20230609134644244.png,8,https://image.zlmicro.com/images/product/qrcode/8245.png,classic|explore|finger|game|intera|music|shake|video,2.4G,157,No,0-255,77 62 4d 53 45,
8247,8247,AATD003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20260106/20260106153459668.png,3,https://image.zlmicro.com/images/product/20260106/202601061535032448247.png,classic|finger|game|intera|music|shake|video,2.4G,132,No,0-255,77 62 4d 53 45,
8248,8248,AATD003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250624/20250624101413560.png,3,https://image.zlmicro.com/images/product/20250624/202506241014201688248.png,classic|finger|game|intera|music|shake|video,2.4G,6,No,0-255,77 62 4d 53 45,
8249,8249,AASJ147,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20231206/20231206144213392.png,10,https://image.zlmicro.com/images/product/qrcode/8249.png,classic|explore|finger|game|intera|music|shake|video,2.4G,19,No,Estándar,77 62 4d 53 45,
8252,8252,AAZD123,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240926/20240926164132898.png,2,https://image.zlmicro.com/images/product/qrcode/8252.png,classic|explore|finger|game|intera|music|shake|video,2.4G,77,No,0-255,77 62 4d 53 45,
8253,8253,AAGS016,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20221123/20221123181749935.png,13,https://image.zlmicro.com/images/product/qrcode/8253.png,classic|explore|finger|game|intera|music|shake|video,2.4G,32,No,0-255,77 62 4d 53 45,
8257,8257,ZATD084,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250304/20250304101744669.png,3,https://image.zlmicro.com/images/product/qrcode/8257.png,classic|finger|game|intera|music|shake|video,2.4G,35,No,0-255,77 62 4d 53 45,
8258,8258,AATD704,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20241031/20241031110308215.png,3,https://image.zlmicro.com/images/product/qrcode/8258.png,classic|explore|finger|game|intera|music|shake|video,2.4G,300,No,0-255,77 62 4d 53 45,
8259,8259,AATD409,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230906/20230906143619772.jpg,3,https://image.zlmicro.com/images/product/qrcode/8259.png,classic|explore|finger|game|intera|music|shake|video,2.4G,104,No,0-255,77 62 4d 53 45,
8271,8271,YAI707W-007    ,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,YAI707W-007    ,https://image.zlmicro.com/images/product/20230413/20230413102024393.jpg,3,https://image.zlmicro.com/images/product/qrcode/8271.png,classic|explore|finger|game|intera|music|shake|video,,14,No,0-255,77 62 4d 53 45,
8274,8274,JASJ001,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240911/20240911143108908.png,10,https://image.zlmicro.com/images/product/qrcode/8274.png,classic|explore|finger|game|intera|music|shake|video,2.4G,316,No,0-255,77 62 4d 53 45,
8275,8275,AATD003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250523/20250523161940284.png,3,https://image.zlmicro.com/images/product/20250523/202505231619446738275.png,classic|finger|game|intera|music|shake|video,2.4G,93,No,0-255,77 62 4d 53 45,
8279,8279,AATD003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250529/20250529103903985.png,3,https://image.zlmicro.com/images/product/20250529/202505291039153708279.png,classic|explore|finger|game|intera|music|shake|video|voice_control,2.4G,58,No,Estándar,77 62 4d 53 45,
8282,8282,HETD010,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230901/20230901093134323.png,3,https://image.zlmicro.com/images/product/qrcode/8282.png,classic|explore|finger|game|intera|music|shake|video,2.4G,157,No,0-255,77 62 4d 53 45,
8283,8283,MATD022,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250603/20250603152630505.png,3,https://image.zlmicro.com/images/product/20250603/202506031526354468283.png,classic|finger|game|intera|music|shake|video,2.4G,8,No,Estándar,77 62 4d 53 45,
8287,8287,YEGS014,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240112/20240112125133820.png,13,https://image.zlmicro.com/images/product/qrcode/8287.png,classic|explore|finger|game|intera|music|shake|video,2.4G,14,No,0-255,77 62 4d 53 45,
8288,8288,YG029,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,YG029,https://image.zlmicro.com/images/product/20230207/20230207091357587.png,8,https://image.zlmicro.com/images/product/qrcode/8288.png,classic|explore|finger|game|heating|intera|music|shake|video,2.4G,19,No,0-255,77 62 4d 53 45,
8289,8289,AAFJ114,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250616/20250616095028050.png,1,https://image.zlmicro.com/images/product/20250616/202506160950336628289.png,classic|finger|game|heating|intera|music|shake|video,2.4G,156,No,Estándar,77 62 4d 53 45,
8292,8292,AAFJ108,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250414/20250414111505318.png,1,https://image.zlmicro.com/images/product/20250414/202504141115099308292.png,classic|finger|game|intera|music|shake|video|voice,2.4G,30,No,0-255,77 62 4d 53 45,
8295,8295,AASJ295,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250911/20250911140542969.png,10,https://image.zlmicro.com/images/product/20250911/202509111405479598295.png,classic|finger|game|intera|music|shake|video,2.4G,307,No,0-255,77 62 4d 53 45,
8298,8298,AIS384,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,AIS384,https://image.zlmicro.com/images/product/20220825/20220825114934262.png,4,https://image.zlmicro.com/images/product/qrcode/8298.png,classic|explore|finger|game|intera|music|shake|video,2.4G,27,No,0-255,77 62 4d 53 45,
8299,8299,AAGS002,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20260109/20260109155209709.jpg,13,https://image.zlmicro.com/images/product/20260109/202601091552133898299.png,classic|finger|game|intera|music|shake|video,2.4G,311,No,0-255,77 62 4d 53 45,
8301,8301,AATD460,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20231127/20231127150034647.png,3,https://image.zlmicro.com/images/product/qrcode/8301.png,classic|explore|finger|game|intera|music|shake|video,2.4G,55,No,0-255,77 62 4d 53 45,
8304,8304,277,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,277,https://image.zlmicro.com/images/product/20230215/20230215114101342.png,4,https://image.zlmicro.com/images/product/qrcode/8304.png,classic|explore|finger|game|intera|music|shake|video,2.4G,27,No,Estándar,77 62 4d 53 45,
8309,8309,WEYJ001,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230306/20230306162142007.jpg,8,https://image.zlmicro.com/images/product/qrcode/8309.png,classic|explore|finger|game|heating|intera|music|shake|video,2.4G,19,No,0-255,77 62 4d 53 45,
8311,8311,AAZD183,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250623/20250623141443756.jpg,2,https://image.zlmicro.com/images/product/20250623/202506231414511448311.png,classic|finger|game|intera|music|shake|video|voice_control,2.4G,170,No,0-255,77 62 4d 53 45,
8312,8312,AACD006,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250514/20250514112738485.png,7,https://image.zlmicro.com/images/product/20250514/202505141127418378312.png,classic|finger|game|intera|music|shake|video,2.4G,20,No,0-255,77 62 4d 53 45,
8313,8313,AATD003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20260202/20260202160139597.jpg,3,https://image.zlmicro.com/images/product/20260202/202602021601461658313.png,classic|finger|game|intera|music|shake|video,2.4G,13,No,0-255,77 62 4d 53 45,
8314,8314,AAHT002,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250423/20250423150133153.png,4,https://image.zlmicro.com/images/product/20250423/202504231501401038314.png,classic|finger|game|intera|music|shake|video,2.4G,292,No,0-255,77 62 4d 53 45,
8315,8315,AATD464,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20231202/20231202113741404.png,3,https://image.zlmicro.com/images/product/qrcode/8315.png,classic|explore|finger|game|intera|music|shake|video,2.4G,129,No,0-255,77 62 4d 53 45,
8318,8318,AATD003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20251017/20251017152224611.png,3,https://image.zlmicro.com/images/product/20250528/202505281420579678318.png,classic|finger|game|intera|music|shake|video,2.4G,27,No,0-255,77 62 4d 53 45,
8320,8320,Huevo Saltarín Ballenita,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0, 小鲸鱼跳蛋,https://image.zlmicro.com/images/product/20221110/20221110113842857.png,3,https://image.zlmicro.com/images/product/qrcode/8320.png,classic|explore|finger|game|intera|music|shake|video,2.4G,48,No,0-255,77 62 4d 53 45,
8321,8321,LG-383,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,LG-383,https://image.zlmicro.com/images/product/20230607/20230607103757960.jpg,1,https://image.zlmicro.com/images/product/qrcode/8321.png,classic|discharge|explore|finger|game|heating|intera|music|shake|tot|video,BLE,264,No,0-255,77 62 4d 53 45,LG-383
8322,8322,AATD749,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250107/20250107140745719.png,3,https://image.zlmicro.com/images/product/qrcode/8322.png,classic|finger|game|intera|music|shake|video,2.4G,18,No,0-255,77 62 4d 53 45,
8323,8323,ZATD058,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240619/20240619154330607.png,3,https://image.zlmicro.com/images/product/qrcode/8323.png,classic|explore|finger|game|intera|music|shake|video,2.4G,222,No,0-255,77 62 4d 53 45,
8327,8327,BLE KGL,Masculino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,BLE KGL,https://image.zlmicro.com/images/product/20230322/20230322154925908.jpg,3,https://image.zlmicro.com/images/product/qrcode/8327.png,classic|explore|finger|game|intera|kegel|music|shake|video,BLE,192,No,0-255,77 62 4d 53 45,WB-KGL
8328,8328,ZBSJ005,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20221201/20221201160135009.png,10,https://image.zlmicro.com/images/product/qrcode/8328.png,classic|explore|finger|game|intera|music|shake|video,2.4G,162,No,0-255,77 62 4d 53 45,
8329,8329,AASJ219,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20241206/20241206094249528.jpg,10,https://image.zlmicro.com/images/product/qrcode/8329.png,classic|explore|finger|game|intera|music|shake|video|voice,2.4G,329,No,0-255,77 62 4d 53 45,
8330,8330,AAZD207,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20251028/20251028141930826.png,2,https://image.zlmicro.com/images/product/20251028/202510281419390638330.png,classic|finger|game|intera|music|shake|video,2.4G,118,No,0-255,77 62 4d 53 45,
8331,8331,AATD723,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20241128/20241128092659562.jpg,3,https://image.zlmicro.com/images/product/qrcode/8331.png,classic|explore|finger|game|intera|music|shake|video|voice,2.4G,30,No,0-255,77 62 4d 53 45,
8335,8335,AASJ355,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20260304/20260304162940094.png,10,https://image.zlmicro.com/images/product/20260304/202603041629466978335.png,classic|finger|game|intera|music|shake|video,2.4G,152,No,0-255,77 62 4d 53 45,
8338,8338,ZAYJ031,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240624/20240624190042424.png,8,https://image.zlmicro.com/images/product/qrcode/8338.png,classic|explore|finger|game|heating|intera|music|shake|video,2.4G,284,No,0-255,77 62 4d 53 45,
8340,8340,AATD512,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230418/20230418140012675.png,3,https://image.zlmicro.com/images/product/qrcode/8340.png,classic|custom_mode|explore|finger|game|intera|music|shake|tot|video,BLE,45,No,0-255,77 62 4d 53 45,UFO-TW
8341,8341,JCYJ001,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240620/20240620113110190.png,8,https://image.zlmicro.com/images/product/qrcode/8341.png,classic|explore|finger|game|heating|intera|music|shake|video,2.4G,213,No,0-255,77 62 4d 53 45,
8344,8344,AAHT197,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230816/20230816133440849.png,4,https://image.zlmicro.com/images/product/qrcode/8344.png,classic|explore|finger|game|intera|music|shake|video,2.4G,180,No,0-255,77 62 4d 53 45,
8348,8348,18宫格测试公版-穿戴,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,18宫格测试公版-穿戴,https://image.zlmicro.com/images/product/20240410/20240410153847385.png,0,https://image.zlmicro.com/images/product/qrcode/8348.png,classic|explore|finger|game|intera|music|shake|video,2.4G,192,No,0-255,77 62 4d 53 45,
8350,8350,AATD003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250624/20250624101347603.png,3,https://image.zlmicro.com/images/product/20250624/202506241013599008350.png,classic|finger|game|intera|music|shake|video,2.4G,6,No,0-255,77 62 4d 53 45,
8351,8351,JASJ006,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230207/20230207153634737.png,10,https://image.zlmicro.com/images/product/qrcode/8351.png,classic|explore|finger|game|intera|music|shake|video,2.4G,103,No,0-255,77 62 4d 53 45,
8354,8354,Alegría del Agua,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,水之欢,https://image.zlmicro.com/images/product/20220921/20220921134940227.png,3,https://image.zlmicro.com/images/product/qrcode/8354.png,classic|explore|finger|game|intera|music|shake|video,2.4G,112,No,0-255,77 62 16 23 43,
8355,8355,AASJ266,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250621/20250621103540734.png,10,https://image.zlmicro.com/images/product/20250621/202506211035452408355.png,classic|finger|game|intera|music|shake|video,2.4G,228,No,0-255,77 62 4d 53 45,
8359,8359,AATD306,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230516/20230516151611808.png,3,https://image.zlmicro.com/images/product/qrcode/8359.png,classic|explore|finger|game|intera|music|shake|tot|video,BLE,192,No,0-255,77 62 4d 53 45,LUOS-F002
8370,8370,AAHT111,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230325/20230325095630183.png,4,https://image.zlmicro.com/images/product/qrcode/8370.png,classic|explore|finger|game|intera|music|shake|video,2.4G,172,No,0-255,77 62 4d 53 45,
8374,8374,0822D,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,0822D,https://image.zlmicro.com/images/product/20240410/20240410134443926.png,10,https://image.zlmicro.com/images/product/qrcode/8374.png,classic|explore|finger|game|intera|music|shake|video,2.4G,253,No,0-255,77 62 4d 53 45,
8375,8375,WB-0822D,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,WB-0822D,https://image.zlmicro.com/images/product/20231027/20231027094227811.png,3,https://image.zlmicro.com/images/product/qrcode/8375.png,classic|explore|finger|game|intera|music|shake|video,2.4G,63,No,0-255,77 62 4d 53 45,
8380,8380,AAZD090,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240523/20240523120406053.png,2,https://image.zlmicro.com/images/product/qrcode/8380.png,classic|explore|finger|game|intera|music|shake|video,2.4G,292,No,0-255,77 62 4d 53 45,
8381,8381,XDHT001,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20231121/20231121105651292.png,4,https://image.zlmicro.com/images/product/qrcode/8381.png,classic|explore|finger|game|intera|music|shake|video,2.4G,82,No,0-255,77 62 4d 53 45,
8384,8384,AATD762,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250220/20250220160741153.png,3,https://image.zlmicro.com/images/product/qrcode/8384.png,classic|finger|game|intera|music|shake|video|voice,2.4G,22,No,0-255,77 62 4d 53 45,
8385,8385,AAZD212,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20251203/20251203150414883.png,2,https://image.zlmicro.com/images/product/20251203/202512031504188008385.png,classic|finger|game|intera|music|shake|video,2.4G,390,No,0-255,77 62 4d 53 45,
8388,8388,AB0236,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,AB0236,https://image.zlmicro.com/images/product/20240122/20240122140816655.png,3,https://image.zlmicro.com/images/product/qrcode/8388.png,classic|explore|finger|game|intera|music|shake|video|voice_control,BLE,58,No,Estándar,77 62 4d 53 45,
8390,8390,AATD003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250519/20250519113640233.png,3,https://image.zlmicro.com/images/product/20250519/202505191136435458390.png,classic|finger|game|intera|music|shake|video,2.4G,75,No,0-255,77 62 4d 53 45,
8391,8391,AATD744,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20241230/20241230143112986.jpg,3,https://image.zlmicro.com/images/product/qrcode/8391.png,classic|explore|finger|game|intera|music|shake|video|voice,2.4G,329,No,0-255,77 62 4d 53 45,
8392,8392,Por Definir,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,待定,https://image.zlmicro.com/images/product/20220809/20220809202256534.jpg,3,https://image.zlmicro.com/images/product/qrcode/8392.png,classic|explore|finger|game|intera|music|shake|video,2.4G,27,No,0-255,77 62 4d 53 45,
8395,8395,RAGS002,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20230626/20230626111750430.jpg,13,https://image.zlmicro.com/images/product/qrcode/8395.png,classic|explore|finger|game|intera|music|shake|video,2.4G,6,No,0-255,77 62 4d 53 45,
8399,8399,AAHT002,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20260115/20260115173155718.jpg,4,https://image.zlmicro.com/images/product/20260115/202601151732022448399.png,classic|finger|game|heating|intera|music|shake|video,2.4G,170,No,0-255,77 62 4d 53 45,
8400,8400,PBHT009,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20231102/20231102172540791.jpg,4,https://image.zlmicro.com/images/product/qrcode/8400.png,classic|explore|finger|game|intera|music|shake|video,2.4G,250,No,0-255,77 62 4d 53 45,
8401,8401,AASJ325,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20251208/20251208101728171.png,10,https://image.zlmicro.com/images/product/20251208/202512081017326458401.png,classic|finger|game|intera|music|shake|video,2.4G,12,No,0-255,77 62 4d 53 45,
8402,8402,AASJ347,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20260116/20260116161326165.png,10,https://image.zlmicro.com/images/product/20260116/202601161613368068402.png,classic|finger|game|intera|music|shake|video,2.4G,384,No,0-255,77 62 4d 53 45,
8403,8403,WLS-001,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,WLS-001,https://image.zlmicro.com/images/product/20230406/20230406173221865.png,2,https://image.zlmicro.com/images/product/qrcode/8403.png,classic|explore|finger|game|intera|music|shake|video,2.4G,178,No,0-255,77 62 4d 53 45,
8414,8414,TD001,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240801/20240801092514725.png,3,https://image.zlmicro.com/images/product/qrcode/8414.png,classic|explore|finger|game|intera|music|shake|video,2.4G,253,No,0-255,77 62 4d 53 45,
8415,8415,LY-007B,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,LY-007B,https://image.zlmicro.com/images/product/20231102/20231102155439617.png,13,https://image.zlmicro.com/images/product/qrcode/8415.png,classic|explore|finger|game|intera|music|shake|video,2.4G,240,No,0-255,77 62 4d 53 45,
8417,8417,AATD003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20251031/20251031135533319.jpg,3,https://image.zlmicro.com/images/product/20251031/202510311355367918417.png,classic|finger|game|intera|music|shake|video,2.4G,8,No,0-255,77 62 4d 53 45,
8420,8420,ZAYJ017,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240330/20240330100734639.jpg,8,https://image.zlmicro.com/images/product/qrcode/8420.png,classic|explore|finger|game|heating|intera|music|shake|video,2.4G,27,No,0-255,77 62 4d 53 45,
8422,8422,AATD523,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20240321/20240321102830761.jpg,3,https://image.zlmicro.com/images/product/qrcode/8422.png,classic|explore|finger|game|intera|music|shake|video,2.4G,131,No,0-255,77 62 4d 53 45,
8425,8425,AAHT002,Femenino,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20250715/20250715094008207.png,4,https://image.zlmicro.com/images/product/20250715/202507150940429628425.png,classic|finger|game|heating|intera|music|shake|video,2.4G,368,No,0-255,77 62 4d 53 45,
8431,8431,AATD697,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20241028/20241028145759902.jpg,3,https://image.zlmicro.com/images/product/qrcode/8431.png,classic|explore|finger|game|intera|music|shake|video|voice,2.4G,325,No,0-255,77 62 4d 53 45,
8437,8437,AATD003,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20251114/20251114113018720.jpg,3,https://image.zlmicro.com/images/product/20251114/202511141130286638437.png,classic|finger|game|intera|music|shake|video,2.4G,149,No,0-255,77 62 4d 53 45,
8438,8438,AAHT319,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20241206/20241206094452389.png,4,https://image.zlmicro.com/images/product/qrcode/8438.png,classic|explore|finger|game|intera|music|shake|video|voice,2.4G,30,No,0-255,77 62 4d 53 45,
8439,8439,AASJ343,Universal,Anal,Vibración,Dual Channel (0xD + 0xA),0,,https://image.zlmicro.com/images/product/20260108/20260108163556196.png,10,https://image.zlmicro.com/images/product/20260108/202601081636022828439.png,classic|finger|game|intera|music|shake|video,2.4G,153,No,0-255,77 62 4d 53 45,
8440,8440,Xie Yong Pendiente,Universal,Anal,Interactivo,Dual Channel (0xD + 0xA),0,谢勇待定,https://image.zlmicro.com/images/product/20220607/20220607142320889.jpg,8,https://image.zlmicro.com/images/product/qrcode/8440.png,classic|explore|finger|game|intera|music|shake|video,2.4G,110,No,0-255,77 62 4d 53 45,
